geneCluster	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	predicted_gene_name	GO_terms	KEGG_KOs	BiGG_reactions	Annotation_tax_scope	OGs	bestOG|evalue|score	COG cat	eggNOG annot
GC00000046_2	335284.Pcryo_1006	2.7e-245	852.8	GLMM	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006040,GO:0006047,GO:0006048,GO:0006139,GO:0006464,GO:0006468,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008966,GO:0009058,GO:0009117,GO:0009165,GO:0009225,GO:0009226,GO:0009987,GO:0016310,GO:0016853,GO:0016866,GO:0016868,GO:0018130,GO:0019438,GO:0019538,GO:0019637,GO:0034641,GO:0034654,GO:0036211,GO:0040007,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0046349,GO:0046483,GO:0046777,GO:0055086,GO:0071704,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901576	K03431	ACGAMPM,PGAMT,PGAMTi,PGMT,PMANM,PPM	bactNOG[38]	07QJF@bactNOG,0QII8@gproNOG,16PZZ@proNOG,COG1109@NOG	NA|NA|NA	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)
GC00000046_3	349106.PsycPRwf_1827	1.8e-140	505.0	ALGC	GO:0000271,GO:0003674,GO:0003824,GO:0004614,GO:0004615,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0016051,GO:0016853,GO:0016866,GO:0016868,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044723,GO:0071704,GO:1901135,GO:1901137,GO:1901576	K01835,K01840,K03431,K15778	PMANM	bactNOG[38]	07QKV@bactNOG,16RKE@proNOG,COG1109@NOG	NA|NA|NA	G	phosphomannomutase
GC00000046_4	1002339.HMPREF9373_2123	1.3e-144	518.8	ALGC	GO:0000271,GO:0003674,GO:0003824,GO:0004614,GO:0004615,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0016051,GO:0016853,GO:0016866,GO:0016868,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044723,GO:0071704,GO:1901135,GO:1901137,GO:1901576	K01835,K01840,K03431,K15778	PMANM	bactNOG[38]	07QKV@bactNOG,16RKE@proNOG,COG1109@NOG	NA|NA|NA	G	phosphomannomutase
GC00000046_5	349106.PsycPRwf_1827	2.1e-119	434.9	ALGC	GO:0000271,GO:0003674,GO:0003824,GO:0004614,GO:0004615,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0016051,GO:0016853,GO:0016866,GO:0016868,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044723,GO:0071704,GO:1901135,GO:1901137,GO:1901576	K01835,K01840,K03431,K15778	PMANM	bactNOG[38]	07QKV@bactNOG,16RKE@proNOG,COG1109@NOG	NA|NA|NA	G	phosphomannomutase
GC00000046_6	349106.PsycPRwf_1827	1.2e-117	429.1	ALGC	GO:0000271,GO:0003674,GO:0003824,GO:0004614,GO:0004615,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0016051,GO:0016853,GO:0016866,GO:0016868,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044723,GO:0071704,GO:1901135,GO:1901137,GO:1901576	K01835,K01840,K03431,K15778	PMANM	bactNOG[38]	07QKV@bactNOG,16RKE@proNOG,COG1109@NOG	NA|NA|NA	G	phosphomannomutase
GC00000046_7	335284.Pcryo_0569	1.4e-127	462.2	ALGC	GO:0000271,GO:0003674,GO:0003824,GO:0004614,GO:0004615,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0016051,GO:0016853,GO:0016866,GO:0016868,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044723,GO:0071704,GO:1901135,GO:1901137,GO:1901576	K01835,K01840,K03431,K15778	PMANM	bactNOG[38]	07QKV@bactNOG,16RKE@proNOG,COG1109@NOG	NA|NA|NA	G	phosphomannomutase
GC00000046_8	335284.Pcryo_0569	3.2e-163	580.5	ALGC	GO:0000271,GO:0003674,GO:0003824,GO:0004614,GO:0004615,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0016051,GO:0016853,GO:0016866,GO:0016868,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044723,GO:0071704,GO:1901135,GO:1901137,GO:1901576	K01835,K01840,K03431,K15778	PMANM	bactNOG[38]	07QKV@bactNOG,16RKE@proNOG,COG1109@NOG	NA|NA|NA	G	phosphomannomutase
GC00000046_9	259536.Psyc_0111	7e-255	884.8	MANB	GO:0000271,GO:0003674,GO:0003824,GO:0004614,GO:0004615,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005976,GO:0006629,GO:0006643,GO:0006664,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009247,GO:0009987,GO:0016020,GO:0016051,GO:0016853,GO:0016866,GO:0016868,GO:0033692,GO:0034637,GO:0034645,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044723,GO:0046467,GO:0071704,GO:0071944,GO:1901135,GO:1901137,GO:1901576	K01840,K15778	AIRCr,PMANM	bactNOG[38]	07QKV@bactNOG,16RKE@proNOG,COG1109@NOG	NA|NA|NA	G	phosphomannomutase
GC00000047_1	259536.Psyc_1648	7.2e-114	415.2	MTGA	GO:0000270,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008150,GO:0008152,GO:0008955,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0030203,GO:0034645,GO:0042546,GO:0043164,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0071944,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	K03814		bactNOG[38]	08VKV@bactNOG,0QJKS@gproNOG,16QKK@proNOG,COG0744@NOG	NA|NA|NA	M	Cell wall formation (By similarity)
GC00000047_2	335284.Pcryo_2174	0.0	1515.7	MRCA	GO:0000270,GO:0003674,GO:0003824,GO:0004180,GO:0004185,GO:0005488,GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0008360,GO:0008658,GO:0008955,GO:0009002,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009636,GO:0009987,GO:0010941,GO:0016020,GO:0016021,GO:0016740,GO:0016757,GO:0016758,GO:0016763,GO:0016787,GO:0017171,GO:0022603,GO:0022604,GO:0030203,GO:0031224,GO:0031226,GO:0031406,GO:0033218,GO:0033293,GO:0034645,GO:0042221,GO:0042268,GO:0042546,GO:0043167,GO:0043168,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044425,GO:0044459,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0045918,GO:0046677,GO:0048519,GO:0048523,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0060548,GO:0065007,GO:0065008,GO:0070008,GO:0070011,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0071944,GO:0097159,GO:1901135,GO:1901137,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901681	K05366	MCTP1App,MCTP1Bpp,MCTP2App,MPTG,MPTG2	bactNOG[38]	08JQC@bactNOG,0RB2K@gproNOG,173FD@proNOG,COG5009@NOG	NA|NA|NA	M	Penicillin-binding protein 1a
GC00000047_3	335284.Pcryo_1646	0.0	1528.8	MRCB	GO:0000270,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005623,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009274,GO:0009276,GO:0009987,GO:0030203,GO:0030312,GO:0030313,GO:0031975,GO:0034645,GO:0042546,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0071944,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	K05365		bactNOG[38]	05BZ4@bactNOG,0QHPT@gproNOG,16PAV@proNOG,COG0744@NOG	NA|NA|NA	M	penicillin-binding protein 1B
GC00000048_1	1002339.HMPREF9373_2257	5.3e-236	822.0	LEUC	GO:0003674,GO:0003824,GO:0003861,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006551,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009081,GO:0009082,GO:0009098,GO:0009316,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0016853,GO:0016866,GO:0019752,GO:0030312,GO:0032991,GO:0043234,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0044710,GO:0044711,GO:0046394,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	K01703	IPPMIa,IPPMIb	bactNOG[38]	05CQI@bactNOG,0QITV@gproNOG,16PYZ@proNOG,COG0065@NOG	NA|NA|NA	E	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate (By similarity)
GC00000048_2	335284.Pcryo_1309	0.0	1725.7	ACNA	GO:0003674,GO:0003824,GO:0003994,GO:0006091,GO:0006099,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016829,GO:0016835,GO:0016836,GO:0044237,GO:0044238,GO:0044710,GO:0045333,GO:0055114	K01681		bactNOG[38]	08I0Z@bactNOG,172GV@proNOG,COG1048@NOG	NA|NA|NA	C	Aconitate hydratase
GC00000048_3	259536.Psyc_2061	0.0	1763.0	ACNA	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003730,GO:0003824,GO:0003994,GO:0005488,GO:0005506,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0006081,GO:0006082,GO:0006091,GO:0006097,GO:0006099,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009060,GO:0009061,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0015980,GO:0016020,GO:0016829,GO:0016835,GO:0016836,GO:0019752,GO:0030312,GO:0030350,GO:0032787,GO:0040007,GO:0042221,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0045333,GO:0046487,GO:0046872,GO:0046914,GO:0050896,GO:0051536,GO:0051539,GO:0051540,GO:0055114,GO:0071704,GO:0071944,GO:0097159,GO:1901363	K01681	ACONT,ACONTa,ACONTb,MICITDr	bactNOG[38]	07QM5@bactNOG,0QK4V@gproNOG,16QN3@proNOG,COG1048@NOG	NA|NA|NA	C	aconitate hydratase
GC00000049_1	349106.PsycPRwf_1734	1.2e-143	514.6	DUSA	GO:0002943,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016491,GO:0016627,GO:0017150,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044710,GO:0046483,GO:0055114,GO:0071704,GO:0090304,GO:1901360	K05539,K05540		bactNOG[38]	05CEH@bactNOG,0QJ8S@gproNOG,16Q84@proNOG,COG0042@NOG	NA|NA|NA	J	Catalyzes the synthesis of dihydrouridine, a modified base found in the D-loop of most tRNAs (By similarity)
GC00000049_2	335284.Pcryo_2307	6.4e-175	618.6	DUSC	GO:0002943,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016491,GO:0016627,GO:0017150,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044710,GO:0046483,GO:0055114,GO:0071704,GO:0090304,GO:1901360	K05541		bactNOG[38]	05FBT@bactNOG,0QJ9N@gproNOG,16QU5@proNOG,COG0042@NOG	NA|NA|NA	J	Catalyzes the synthesis of dihydrouridine, a modified base found in the D-loop of most tRNAs (By similarity)
GC00000049_3	349106.PsycPRwf_0953	2e-155	553.9	DUSB	GO:0002943,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0010565,GO:0016070,GO:0016491,GO:0016627,GO:0017150,GO:0019216,GO:0019217,GO:0019222,GO:0031323,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044710,GO:0046483,GO:0050789,GO:0050794,GO:0055114,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:1901360	K05540		bactNOG[38]	05CEH@bactNOG,0QIH1@gproNOG,16PTY@proNOG,COG0042@NOG	NA|NA|NA	J	Catalyzes the synthesis of dihydrouridine, a modified base found in the D-loop of most tRNAs (By similarity)
GC00000050_1	335284.Pcryo_0738	2.9e-170	603.2		GO:0008150,GO:0008152	K00817		bactNOG[38]	05CIH@bactNOG,0QNX1@gproNOG,16QKB@proNOG,COG0079@NOG	NA|NA|NA	E	Aminotransferase
GC00000050_2	335284.Pcryo_2191	3.6e-187	659.4	HISC		K00817	HSTPT	bactNOG[38]	05CIH@bactNOG,0QJU4@gproNOG,16QKB@proNOG,COG0079@NOG	NA|NA|NA	E	imidazole acetol-phosphate transaminase
GC00000050_3	335284.Pcryo_1205	3.9e-197	692.6	HISC		K00817	HSTPT	bactNOG[38]	05CIH@bactNOG,0QJU4@gproNOG,16QKB@proNOG,COG0079@NOG	NA|NA|NA	E	imidazole acetol-phosphate transaminase
GC00000051_1	634500.EbC_30560	3.5e-65	253.8					bactNOG[38]	0825D@bactNOG,0QRGA@gproNOG,0YIC3@NOG,175AN@proNOG	NA|NA|NA	K	lysr family transcriptional regulator
GC00000051_2	270374.MELB17_21550	2e-151	540.4					bactNOG[38]	08N3S@bactNOG,0R8WN@gproNOG,0Y67G@NOG,173KV@proNOG	NA|NA|NA	K	transcriptional regulator
GC00000051_3	335284.Pcryo_1023	3.3e-132	476.5	VCA0756	GO:0001071,GO:0003674,GO:0003700,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141			bactNOG[38]	05EM6@bactNOG,0QMGN@gproNOG,0XR9I@NOG,16SA2@proNOG	NA|NA|NA	K	Transcriptional regulator, LysR family
GC00000051_4	318167.Sfri_1584	1.9e-132	477.2	YNEJ		K02521		bactNOG[38]	05EGI@bactNOG,0QJH8@gproNOG,0XR3F@NOG,16S4C@proNOG	NA|NA|NA	K	Transcriptional regulator
GC00000051_5	575584.HMPREF0010_01232	1.2e-89	335.1	TRPI				bactNOG[38]	08MGI@bactNOG,0QK29@gproNOG,10NFF@NOG,173Y7@proNOG	NA|NA|NA	K	Transcriptional regulator
GC00000051_6	259536.Psyc_1798	3.5e-164	582.8	OXYR		K04761		bactNOG[38]	05C5Q@bactNOG,0QHQR@gproNOG,0XNR2@NOG,16PHC@proNOG	NA|NA|NA	K	Transcriptional regulator
GC00000051_7	384676.PSEEN3601	1.5e-103	381.3	CYNR	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141	K11921		bactNOG[38]	05DND@bactNOG,0QKEK@gproNOG,0YUCG@NOG,16SDH@proNOG	NA|NA|NA	K	Transcriptional regulator
GC00000051_8	335284.Pcryo_1817	1.1e-143	514.6					bactNOG[38]	05F04@bactNOG,0QN74@gproNOG,0XRIM@NOG,16SPK@proNOG	NA|NA|NA	K	Transcriptional regulator, LysR family
GC00000051_9	335284.Pcryo_1556	1.1e-157	561.2	YFER				bactNOG[38]	08M0I@bactNOG,0QMAG@gproNOG,0XQRQ@NOG,16TIM@proNOG	NA|NA|NA	K	transcriptional regulator
GC00000052_10	575589.HMPREF0018_01730	6.7e-84	315.8	RUTD	GO:0006139,GO:0006206,GO:0006208,GO:0006212,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009112,GO:0009987,GO:0019740,GO:0019860,GO:0034641,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044699,GO:0044710,GO:0046113,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575	K09023	3AMACHYD	bactNOG[38]	074FZ@bactNOG,0QN7H@gproNOG,173TB@proNOG,COG0596@NOG	NA|NA|NA	F	May increase the rate of spontaneous hydrolysis of aminoacrylate to malonic semialdehyde. Required to remove a toxic intermediate produce in the pyrimidine nitrogen degradation (By similarity)
GC00000052_11_p1	1002339.HMPREF9373_0058	6.3e-194	681.8	ESTB	GO:0003674,GO:0003824,GO:0004806,GO:0005575,GO:0005623,GO:0005886,GO:0006629,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016020,GO:0016042,GO:0016298,GO:0016787,GO:0016788,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044464,GO:0044710,GO:0046486,GO:0046503,GO:0052689,GO:0071704,GO:0071944,GO:1901575	K01055		bactNOG[38]	08VXI@bactNOG,0QR82@gproNOG,0YFT0@NOG,178BM@proNOG	NA|NA|NA	S	Alpha beta hydrolase
GC00000052_11_p2	259536.Psyc_1191	6.9e-185	651.7	ESTB	GO:0003674,GO:0003824,GO:0004806,GO:0005575,GO:0005623,GO:0005886,GO:0006629,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016020,GO:0016042,GO:0016298,GO:0016787,GO:0016788,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044464,GO:0044710,GO:0046486,GO:0046503,GO:0052689,GO:0071704,GO:0071944,GO:1901575	K01055		bactNOG[38]	08VXI@bactNOG,0QR82@gproNOG,0YFT0@NOG,178BM@proNOG	NA|NA|NA	S	Alpha beta hydrolase
GC00000052_1	1002339.HMPREF9373_1308	1.7e-168	597.0					bactNOG[38]	08F0I@bactNOG,0XPIC@NOG,171DI@proNOG	NA|NA|NA	S	Alpha beta hydrolase
GC00000052_2	679926.Mpet_2437	2.2e-46	191.4	PIP		K01259,K06889		arNOG[11]	0KY12@eurNOG,0WNFW@methaNOG,COG0596@NOG,arCOG01648@arNOG	NA|NA|NA	E	Cleaves H-Pro-AMC as well as a wide spectrum of amino acid substrates and several peptide substrates without a proline at the N-terminus (By similarity)
GC00000052_3	335284.Pcryo_2267	5.9e-142	508.8	CPO		K00433		bactNOG[38]	07SJM@bactNOG,0QNZA@gproNOG,0XP44@NOG,16Q1K@proNOG	NA|NA|NA	S	Alpha beta hydrolase fold
GC00000052_4	335284.Pcryo_0934	6.4e-130	468.8			K01055		bactNOG[38]	08PRS@bactNOG,17AQ4@proNOG,COG0596@NOG	NA|NA|NA	S	Alpha beta hydrolase
GC00000052_5	335284.Pcryo_0751	2.8e-133	479.9					bactNOG[38]	08PRS@bactNOG,0QTU4@gproNOG,17AQ4@proNOG,COG0596@NOG	NA|NA|NA	S	hydrolase
GC00000052_6	871585.BDGL_000231	9.3e-52	209.1	ENC_31790		K01055		bactNOG[38]	08ZBG@bactNOG,0QSJX@gproNOG,11NKW@NOG,17CFZ@proNOG	NA|NA|NA	S	hydrolase
GC00000052_7	290398.Csal_0302	2.7e-124	450.7	PCAD		K01055,K14727	OXOAEL	bactNOG[38]	05F2Z@bactNOG,0QM3K@gproNOG,1723F@proNOG,COG0596@NOG,COG0599@NOG	NA|NA|NA	Q	3-oxoadipate enol-lactonase
GC00000052_8	349106.PsycPRwf_1000	1.1e-146	524.6	PHAZ	GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0044237,GO:0044248		DPHAPC100,DPHAPC120,DPHAPC121,DPHAPC140,DPHAPC141,DPHAPC60,DPHAPC80	bactNOG[38]	08SJH@bactNOG,11GB2@NOG,178ZB@proNOG	NA|NA|NA	S	poly(3-hydroxyalkanoate) depolymerase
GC00000052_9	349106.PsycPRwf_1168	1.6e-147	527.3					bactNOG[38]	08MVB@bactNOG,0ZXIH@NOG,1789C@proNOG	NA|NA|NA	S	Alpha beta hydrolase fold protein
GC00000052_r1_1	335284.Pcryo_1259	1.1e-139	501.1	PCAD	GO:0003674,GO:0003824,GO:0006725,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016787,GO:0016788,GO:0019439,GO:0042952,GO:0044237,GO:0044248,GO:0047570,GO:0052689	K01055,K14727	OXOAEL	bactNOG[38]	05F2Z@bactNOG,0QM3K@gproNOG,1723F@proNOG,COG0596@NOG	NA|NA|NA	Q	3-oxoadipate enol-lactonase
GC00000053_2	888742.HMPREF9123_0080	5.9e-32	141.7	AASI_1511				bactNOG[38]	05GBY@bactNOG,0BP97@bproNOG,17EDU@proNOG,COG3293@NOG	NA|NA|NA	L	Inherit from proNOG: Transposase
GC00000053_3	525244.HMPREF0023_2463	3.6e-38	162.9	PDEN_1221				bactNOG[38]	08VD3@bactNOG,17AH1@proNOG,COG3293@NOG	NA|NA|NA	L	transposase
GC00000053_4	1002339.HMPREF9373_1487	6.8e-40	169.1	XBJ1_3736				bactNOG[38]	05FQA@bactNOG,0QSNY@gproNOG,17EHH@proNOG,COG3293@NOG	NA|NA|NA	L	Transposase
GC00000053_5	431895.XP_001746672.1	1e-08	65.1					NOG[107]	0ZIKZ@NOG	NA|NA|NA	S	domain protein
GC00000053_r1_1	575588.HMPREF0017_03109	2.1e-50	203.8	BBTA_0596				bactNOG[38]	062TG@bactNOG,17HMV@proNOG,COG3293@NOG	NA|NA|NA	L	transposase
GC00000053_r1_r1_1	251221.glr3252	3.6e-48	196.1	CYB_0197		K07492		bactNOG[38]	05NHE@bactNOG,0FPTB@cyaNOG,COG3293@NOG	NA|NA|NA	L	Transposase
GC00000053_r1_r1_r1_1	575588.HMPREF0017_03112	1.3e-39	167.9					bactNOG[38]	05J1S@bactNOG,11RQU@NOG,17EB6@proNOG	NA|NA|NA	L	Transposase
GC00000053_r1_r1_r1_r1_1	575564.HMPREF0014_03300	4.4e-58	229.6					bactNOG[38]	05H5U@bactNOG,17CMQ@proNOG,COG3293@NOG	NA|NA|NA	L	transposase
GC00000053_r1_r1_r1_r1_r1_1	349106.PsycPRwf_0317	1.3e-129	467.6	MMC1_1377		K07492		bactNOG[38]	05HF5@bactNOG,0QWNI@gproNOG,17DVN@proNOG,COG3293@NOG	NA|NA|NA	L	Transposase
GC00000054_1	715226.ABI_21050	3.1e-42	177.6	BMUL_1074		K06911		bactNOG[38]	01Q9K@aproNOG,05EUB@bactNOG,16RC4@proNOG,COG1741@NOG	NA|NA|NA	S	pirin domain protein
GC00000054_2	557723.HAPS_1388	6.3e-71	273.1	SDR		K06911		bactNOG[38]	05EUB@bactNOG,0QJD8@gproNOG,16RC4@proNOG,COG1741@NOG	NA|NA|NA	S	pirin domain protein
GC00000054_3	391615.GP5015_1803	5.2e-83	313.2	SDR		K06911		bactNOG[38]	05EUB@bactNOG,0QJD8@gproNOG,16RC4@proNOG,COG1741@NOG	NA|NA|NA	S	pirin domain protein
GC00000054_4	546266.NEIMUCOT_05247	8.7e-81	305.8	SDR		K06911		bactNOG[38]	05EUB@bactNOG,0B9C9@bproNOG,16RC4@proNOG,COG1741@NOG	NA|NA|NA	S	Pirin domain-containing protein
GC00000054_5	349106.PsycPRwf_2304	7.8e-135	485.3	PIRIN		K06911		bactNOG[38]	05EUB@bactNOG,0QKUB@gproNOG,16SGY@proNOG,COG1741@NOG	NA|NA|NA	O	pirin domain protein
GC00000054_6	259536.Psyc_1402	6.1e-124	448.7	YHHW		K06911		bactNOG[38]	05C2I@bactNOG,0QM6C@gproNOG,16PCG@proNOG,COG1741@NOG	NA|NA|NA	S	pirin domain protein
GC00000054_r1_1	349106.PsycPRwf_0129	1.1e-138	498.0	PIRIN		K06911		bactNOG[38]	05EUB@bactNOG,0QJD8@gproNOG,16RC4@proNOG,COG1741@NOG	NA|NA|NA	S	pirin domain protein
